"case_key","scenario_key","scope_label","block","root_kind","family","tau_label","fit_size","prior_semantics","inference","model","method_id","selected_pool","selected_pool_group","selected_candidate","selected_variant_tag","selected_source_subtype","gate_overall","healthy","runtime_sec","diagnostic_source_type","signoff_reason","selection_reason","selected_fit_path_rel","selected_health_path_rel","selected_summary_path_rel"
"dynamic::gausmix::0p95::5000::default::dqlm::mcmc","dynamic::gausmix::0p95::5000::default","root__dynamic__gausmix__tau_0p95__lasttt_5000","dynamic","dynamic","gausmix","0p95",5000,"default","mcmc","dqlm","mcmc__dqlm","dynamic_summary_csv","promoted","tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix","tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix","dynamic_archive_summary","PASS",TRUE,19384.026,"summary_row_csv","","Promoted `tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix` because it improved the original baseline gate from `WARN` to `PASS`.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_dqlm_tau_0p95_fit_tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_dynamic_case_health_tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix_dqlm_gausmix_TT5000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_dynamic_case_health_summary_tierA_sync_20260322_Q03_dqlm_tau0p95_tt5000_gausmix.csv"
"dynamic::gausmix::0p95::5000::default::exdqlm::mcmc","dynamic::gausmix::0p95::5000::default","root__dynamic__gausmix__tau_0p95__lasttt_5000","dynamic","dynamic","gausmix","0p95",5000,"default","mcmc","exdqlm","mcmc__exdqlm","syncedbase_faithful_replay_20260407","promoted","row_0262","orig288_sync0p4p0_faithful_20260407","phase5_dynamic_mcmc","PASS",TRUE,1945.455,"candidate_health_csv","","Promote synced-base faithful replay row row_0262 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_exdqlm_tau_0p95_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0262.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0262.csv"
"dynamic::gausmix::0p95::5000::default::dqlm::vb","dynamic::gausmix::0p95::5000::default","root__dynamic__gausmix__tau_0p95__lasttt_5000","dynamic","dynamic","gausmix","0p95",5000,"default","vb","dqlm","vb__dqlm","syncedbase_faithful_replay_20260407","promoted","row_0011","orig288_sync0p4p0_faithful_20260407","phase1_vb_all","PASS",TRUE,428.993,"candidate_health_csv","","Promote synced-base faithful replay row row_0011 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_dqlm_tau_0p95_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0011.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0011.csv"
"dynamic::gausmix::0p95::5000::default::exdqlm::vb","dynamic::gausmix::0p95::5000::default","root__dynamic__gausmix__tau_0p95__lasttt_5000","dynamic","dynamic","gausmix","0p95",5000,"default","vb","exdqlm","vb__exdqlm","syncedbase_faithful_replay_20260407","promoted","row_0012","orig288_sync0p4p0_faithful_20260407","phase1_vb_all","PASS",TRUE,974.438,"candidate_health_csv","","Promote synced-base faithful replay row row_0012 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_exdqlm_tau_0p95_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0012.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0012.csv"
"dynamic::laplace::0p05::500::default::dqlm::mcmc","dynamic::laplace::0p05::500::default","root__dynamic__laplace__tau_0p05__lasttt_500","dynamic","dynamic","laplace","0p05",500,"default","mcmc","dqlm","mcmc__dqlm","dynamic_archive_rescore_20260405","promoted","archive_existing","rhsns_full_relaunch_20260327","archive_rescore_existing","PASS",TRUE,444.656,"candidate_health_csv","","Promote dynamic residual candidate rhsns_full_relaunch_20260327 from phase archive_rescore_existing after improving original baseline from FAIL to PASS.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_dqlm_tau_0p05_fit_rhsns_full_relaunch_20260327.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0012.csv",""
"dynamic::laplace::0p05::500::default::exdqlm::mcmc","dynamic::laplace::0p05::500::default","root__dynamic__laplace__tau_0p05__lasttt_500","dynamic","dynamic","laplace","0p05",500,"default","mcmc","exdqlm","mcmc__exdqlm","baseline_original","baseline","baseline","baseline","baseline_original","FAIL",FALSE,,"method_signoff_long","low_ess; geweke_drift; half_chain_drift","Baseline original fit remains FAIL and no promoted candidate with explicit non-FAIL evidence was available.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_exdqlm_tau_0p05_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/tables/method_signoff_long.csv",""
"dynamic::laplace::0p05::500::default::dqlm::vb","dynamic::laplace::0p05::500::default","root__dynamic__laplace__tau_0p05__lasttt_500","dynamic","dynamic","laplace","0p05",500,"default","vb","dqlm","vb__dqlm","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","vb_converged; stable_tail","Baseline original fit already healthy and no promoted candidate was required.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_dqlm_tau_0p05_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/tables/method_signoff_long.csv",""
"dynamic::laplace::0p05::500::default::exdqlm::vb","dynamic::laplace::0p05::500::default","root__dynamic__laplace__tau_0p05__lasttt_500","dynamic","dynamic","laplace","0p05",500,"default","vb","exdqlm","vb__exdqlm","syncedbase_faithful_replay_20260407","promoted","row_0014","orig288_sync0p4p0_faithful_20260407","phase1_vb_all","PASS",TRUE,645.386,"candidate_health_csv","","Promote synced-base faithful replay row row_0014 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_exdqlm_tau_0p05_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0014.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0014.csv"
"dynamic::laplace::0p05::5000::default::dqlm::mcmc","dynamic::laplace::0p05::5000::default","root__dynamic__laplace__tau_0p05__lasttt_5000","dynamic","dynamic","laplace","0p05",5000,"default","mcmc","dqlm","mcmc__dqlm","syncedbase_faithful_replay_20260407","promoted","row_0264","orig288_sync0p4p0_faithful_20260407","phase5_dynamic_mcmc","PASS",TRUE,1785.524,"candidate_health_csv","","Promote synced-base faithful replay row row_0264 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_dqlm_tau_0p05_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0264.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0264.csv"
"dynamic::laplace::0p05::5000::default::exdqlm::mcmc","dynamic::laplace::0p05::5000::default","root__dynamic__laplace__tau_0p05__lasttt_5000","dynamic","dynamic","laplace","0p05",5000,"default","mcmc","exdqlm","mcmc__exdqlm","baseline_original","baseline","baseline","baseline","baseline_original","FAIL",FALSE,,"method_signoff_long","geweke_drift; half_chain_drift","Baseline original fit remains FAIL and no promoted candidate with explicit non-FAIL evidence was available.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_exdqlm_tau_0p05_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000/tables/method_signoff_long.csv",""
"dynamic::laplace::0p05::5000::default::dqlm::vb","dynamic::laplace::0p05::5000::default","root__dynamic__laplace__tau_0p05__lasttt_5000","dynamic","dynamic","laplace","0p05",5000,"default","vb","dqlm","vb__dqlm","syncedbase_faithful_replay_20260407","promoted","row_0015","orig288_sync0p4p0_faithful_20260407","phase1_vb_all","PASS",TRUE,361.245,"candidate_health_csv","","Promote synced-base faithful replay row row_0015 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_dqlm_tau_0p05_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0015.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0015.csv"
"dynamic::laplace::0p05::5000::default::exdqlm::vb","dynamic::laplace::0p05::5000::default","root__dynamic__laplace__tau_0p05__lasttt_5000","dynamic","dynamic","laplace","0p05",5000,"default","vb","exdqlm","vb__exdqlm","dynamic_archive_rescore_20260405","promoted","archive_existing","rhsns_full_relaunch_20260327","archive_rescore_existing","WARN",TRUE,1493.772,"candidate_health_csv","","Promote dynamic residual candidate rhsns_full_relaunch_20260327 from phase archive_rescore_existing after improving original baseline from FAIL to WARN.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_exdqlm_tau_0p05_fit_rhsns_full_relaunch_20260327.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0015.csv",""
"dynamic::laplace::0p25::500::default::dqlm::mcmc","dynamic::laplace::0p25::500::default","root__dynamic__laplace__tau_0p25__lasttt_500","dynamic","dynamic","laplace","0p25",500,"default","mcmc","dqlm","mcmc__dqlm","dynamic_archive_rescore_20260405","promoted","archive_existing","rhsns_full_relaunch_20260327","archive_rescore_existing","PASS",TRUE,907.663,"candidate_health_csv","","Promote dynamic residual candidate rhsns_full_relaunch_20260327 from phase archive_rescore_existing after improving original baseline from FAIL to PASS.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_dqlm_tau_0p25_fit_rhsns_full_relaunch_20260327.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0016.csv",""
"dynamic::laplace::0p25::500::default::exdqlm::mcmc","dynamic::laplace::0p25::500::default","root__dynamic__laplace__tau_0p25__lasttt_500","dynamic","dynamic","laplace","0p25",500,"default","mcmc","exdqlm","mcmc__exdqlm","dynamic_archive_rescore_20260405","promoted","archive_existing","slice_wave1_20260319","archive_rescore_existing","WARN",TRUE,741.185,"candidate_health_csv","","Promote dynamic residual candidate slice_wave1_20260319 from phase archive_rescore_existing after improving original baseline from FAIL to WARN.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_exdqlm_tau_0p25_fit_slice_wave1_20260319.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0003.csv",""
"dynamic::laplace::0p25::500::default::dqlm::vb","dynamic::laplace::0p25::500::default","root__dynamic__laplace__tau_0p25__lasttt_500","dynamic","dynamic","laplace","0p25",500,"default","vb","dqlm","vb__dqlm","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","vb_converged; stable_tail","Baseline original fit already healthy and no promoted candidate was required.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_dqlm_tau_0p25_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/tables/method_signoff_long.csv",""
"dynamic::laplace::0p25::500::default::exdqlm::vb","dynamic::laplace::0p25::500::default","root__dynamic__laplace__tau_0p25__lasttt_500","dynamic","dynamic","laplace","0p25",500,"default","vb","exdqlm","vb__exdqlm","syncedbase_faithful_replay_20260407","promoted","row_0018","orig288_sync0p4p0_faithful_20260407","phase1_vb_all","PASS",TRUE,134.307,"candidate_health_csv","","Promote synced-base faithful replay row row_0018 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_exdqlm_tau_0p25_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0018.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0018.csv"
"dynamic::laplace::0p25::5000::default::dqlm::mcmc","dynamic::laplace::0p25::5000::default","root__dynamic__laplace__tau_0p25__lasttt_5000","dynamic","dynamic","laplace","0p25",5000,"default","mcmc","dqlm","mcmc__dqlm","syncedbase_faithful_replay_20260407","promoted","row_0267","orig288_sync0p4p0_faithful_20260407","phase5_dynamic_mcmc","PASS",TRUE,1807.255,"candidate_health_csv","","Promote synced-base faithful replay row row_0267 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_dqlm_tau_0p25_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0267.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0267.csv"
"dynamic::laplace::0p25::5000::default::exdqlm::mcmc","dynamic::laplace::0p25::5000::default","root__dynamic__laplace__tau_0p25__lasttt_5000","dynamic","dynamic","laplace","0p25",5000,"default","mcmc","exdqlm","mcmc__exdqlm","dynamic_summary_csv","promoted","slice_wave2_20260319_laplace_indep1","slice_wave2_20260319_laplace_indep1","dynamic_archive_summary","WARN",TRUE,18538.16,"summary_row_csv","","Promoted `slice_wave2_20260319_laplace_indep1` because it upgraded the original FAIL baseline to `WARN` with explicit health evidence.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_exdqlm_tau_0p25_fit_slice_wave2_20260319_laplace_indep1.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_dynamic_case_health_slice_wave2_20260319_laplace_indep1_laplace_TT5000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_dynamic_case_health_summary_slice_wave2_20260319_laplace_indep1.csv"
"dynamic::laplace::0p25::5000::default::dqlm::vb","dynamic::laplace::0p25::5000::default","root__dynamic__laplace__tau_0p25__lasttt_5000","dynamic","dynamic","laplace","0p25",5000,"default","vb","dqlm","vb__dqlm","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","vb_converged; stable_tail","Baseline original fit already healthy and no promoted candidate was required.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_dqlm_tau_0p25_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/tables/method_signoff_long.csv",""
"dynamic::laplace::0p25::5000::default::exdqlm::vb","dynamic::laplace::0p25::5000::default","root__dynamic__laplace__tau_0p25__lasttt_5000","dynamic","dynamic","laplace","0p25",5000,"default","vb","exdqlm","vb__exdqlm","syncedbase_faithful_replay_20260407","promoted","row_0020","orig288_sync0p4p0_faithful_20260407","phase1_vb_all","PASS",TRUE,500.023,"candidate_health_csv","","Promote synced-base faithful replay row row_0020 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p25/fit_input_lastTT5000/validation_dynamic_tt5000/fits/vb/vb_exdqlm_tau_0p25_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0020.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0020.csv"
"dynamic::laplace::0p95::500::default::dqlm::mcmc","dynamic::laplace::0p95::500::default","root__dynamic__laplace__tau_0p95__lasttt_500","dynamic","dynamic","laplace","0p95",500,"default","mcmc","dqlm","mcmc__dqlm","dynamic_archive_rescore_20260405","promoted","archive_existing","rhsns_full_relaunch_20260327","archive_rescore_existing","PASS",TRUE,844.627,"candidate_health_csv","","Promote dynamic residual candidate rhsns_full_relaunch_20260327 from phase archive_rescore_existing after improving original baseline from FAIL to PASS.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p95/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_dqlm_tau_0p95_fit_rhsns_full_relaunch_20260327.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_original288_dynamic_residual_20260405/health/health_0018.csv",""
"dynamic::laplace::0p95::500::default::exdqlm::mcmc","dynamic::laplace::0p95::500::default","root__dynamic__laplace__tau_0p95__lasttt_500","dynamic","dynamic","laplace","0p95",500,"default","mcmc","exdqlm","mcmc__exdqlm","syncedbase_faithful_replay_20260407","promoted","row_0270","orig288_sync0p4p0_faithful_20260407","phase5_dynamic_mcmc","PASS",TRUE,191.49,"candidate_health_csv","","Promote synced-base faithful replay row row_0270 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p95/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_exdqlm_tau_0p95_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0270.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0270.csv"
"dynamic::laplace::0p95::500::default::dqlm::vb","dynamic::laplace::0p95::500::default","root__dynamic__laplace__tau_0p95__lasttt_500","dynamic","dynamic","laplace","0p95",500,"default","vb","dqlm","vb__dqlm","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","vb_converged; stable_tail","Baseline original fit already healthy and no promoted candidate was required.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p95/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_dqlm_tau_0p95_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p95/fit_input_lastTT500/validation_dynamic_tt500/tables/method_signoff_long.csv",""
"dynamic::laplace::0p95::500::default::exdqlm::vb","dynamic::laplace::0p95::500::default","root__dynamic__laplace__tau_0p95__lasttt_500","dynamic","dynamic","laplace","0p95",500,"default","vb","exdqlm","vb__exdqlm","syncedbase_faithful_replay_20260407","promoted","row_0022","orig288_sync0p4p0_faithful_20260407","phase1_vb_all","PASS",TRUE,169.155,"candidate_health_csv","","Promote synced-base faithful replay row row_0022 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p95/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_exdqlm_tau_0p95_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0022.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0022.csv"
"dynamic::laplace::0p95::5000::default::dqlm::mcmc","dynamic::laplace::0p95::5000::default","root__dynamic__laplace__tau_0p95__lasttt_5000","dynamic","dynamic","laplace","0p95",5000,"default","mcmc","dqlm","mcmc__dqlm","syncedbase_faithful_replay_20260407","promoted","row_0271","orig288_sync0p4p0_faithful_20260407","phase5_dynamic_mcmc","PASS",TRUE,895.076,"candidate_health_csv","","Promote synced-base faithful replay row row_0271 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base.","results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_dqlm_tau_0p95_fit_orig288_sync0p4p0_faithful_20260407.rds","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0271.csv","tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0271.csv"
"dynamic::laplace::0p95::5000::default::exdqlm::mcmc","dynamic::laplace::0p95::5000::default","root__dynamic__laplace__tau_0p95__lasttt_5000","dynamic","dynamic","laplace","0p95",5000,"default","mcmc","exdqlm","mcmc__exdqlm","dynamic_summary_csv","promoted","tierA_sync_20260322_Q04_exdqlm_tau0p95_tt5000_laplace","tierA_sync_20260322_Q04_exdqlm_tau0p95_tt5000_laplace","dynamic_archive_summary","PASS",TRUE,19448.623,"summary_row_csv","","Promoted `tierA_sync_20260322_Q04_exdqlm_tau0p95_tt5000_laplace` because it upgraded the original FAIL baseline to `PASS` with explicit health evidence.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000/fits/mcmc/mcmc_exdqlm_tau_0p95_fit_tierA_sync_20260322_Q04_exdqlm_tau0p95_tt5000_laplace.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_dynamic_case_health_tierA_sync_20260322_Q04_exdqlm_tau0p95_tt5000_laplace_exdqlm_laplace_TT5000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_dynamic_case_health_summary_tierA_sync_20260322_Q04_exdqlm_tau0p95_tt5000_laplace.csv"
