"base_row_id","original_case_key","selected_source_type","selected_source_subtype","selected_variant_tag","source_config_csv","source_run_config_path","source_config_style","resolution_score","source_seed","seed_1","seed_2","seed_3","seed_4"
271,"static_shrink::normal::0p25::1000::ridge::exal::mcmc","hybrid_291_selection","static_refresh_nonfail","static_exal_f080_sub2_s105_rhsns_current_20260403","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0212_run_config.rds","nested",60,216211,216211,216312,217220,226218
272,"static_shrink::normal::0p25::1000::ridge::exal::vb","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0136_run_config.rds","nested",60,205895,205895,205996,206904,215902
273,"static_shrink::normal::0p95::100::rhs_ns::al::mcmc","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0069_run_config.rds","flat",240,2026049691,2026049691,2026049792,2026050700,2026059698
274,"static_shrink::normal::0p95::100::rhs_ns::al::vb","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0033_run_config.rds","flat",240,2026049330,2026049330,2026049431,2026050339,2026059337
275,"static_shrink::normal::0p95::100::rhs_ns::exal::mcmc","legacy_mixed_prior_freeze","static_residual_broad_default","failband2_F085_sub2_s100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0070_run_config.rds","flat",240,2026065278,2026065278,2026065379,2026066287,2026075285
276,"static_shrink::normal::0p95::100::rhs_ns::exal::vb","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0034_run_config.rds","flat",240,2026049342,2026049342,2026049443,2026050351,2026059349
277,"static_shrink::normal::0p95::100::ridge::al::mcmc","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0213_run_config.rds","nested",60,202220,202220,202321,203229,212227
278,"static_shrink::normal::0p95::100::ridge::al::vb","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0139_run_config.rds","nested",60,192504,192504,192605,193513,202511
279,"static_shrink::normal::0p95::100::ridge::exal::mcmc","hybrid_291_selection","static_local_override","repairmap6_F0845_sub2_s1025","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0214_run_config.rds","nested",60,213096,213096,213197,214105,223103
280,"static_shrink::normal::0p95::100::ridge::exal::vb","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0140_run_config.rds","nested",60,202980,202980,203081,203989,212987
281,"static_shrink::normal::0p95::1000::rhs_ns::al::mcmc","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0071_run_config.rds","flat",240,2026049711,2026049711,2026049812,2026050720,2026059718
282,"static_shrink::normal::0p95::1000::rhs_ns::al::vb","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0035_run_config.rds","flat",240,2026049350,2026049350,2026049451,2026050359,2026059357
283,"static_shrink::normal::0p95::1000::rhs_ns::exal::mcmc","legacy_mixed_prior_freeze","static_refresh_nonfail","static_exal_f080_sub2_s105_rhsns_current_20260403","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0072_run_config.rds","flat",240,2026040443,2026040443,2026040544,2026041452,2026050450
284,"static_shrink::normal::0p95::1000::rhs_ns::exal::vb","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0036_run_config.rds","flat",240,2026049362,2026049362,2026049463,2026050371,2026059369
285,"static_shrink::normal::0p95::1000::ridge::al::mcmc","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0215_run_config.rds","nested",60,205296,205296,205397,206305,215303
286,"static_shrink::normal::0p95::1000::ridge::al::vb","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0143_run_config.rds","nested",60,195380,195380,195481,196389,205387
287,"static_shrink::normal::0p95::1000::ridge::exal::mcmc","hybrid_291_selection","static_residual_broad_default","failband2_F085_sub2_s100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0216_run_config.rds","nested",60,216393,216393,216494,217402,226400
288,"static_shrink::normal::0p95::1000::ridge::exal::vb","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0144_run_config.rds","nested",60,206077,206077,206178,207086,216084
