"row_id","base_row_id","original_case_key","pair_id","seed","status","phase","phase_order","missing_inputs","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","source_dataset_id","method_profile_id","config_path","run_root","candidate_fit_path","vb_init_fit_path","row_status_path","health_path","metrics_path","draws_path","stored_posterior_draws"
242,242,"static_shrink::normal::0p05::100::ridge::al::mcmc","static_shrink::normal::0p05::100::ridge::al",201986,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.05,"0p05",100,"ridge","al","mcmc","static_shrink::normal::0p05::100","static_shrink__ridge__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0242_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0242_static_shrink_normal_0p05_100_ridge_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0242_static_shrink_normal_0p05_100_ridge_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0242_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0242_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0242_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0242_draws.rds",20000
243,243,"static_shrink::normal::0p05::100::ridge::exal::vb","static_shrink::normal::0p05::100::ridge::exal",202746,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.05,"0p05",100,"ridge","exal","vb","static_shrink::normal::0p05::100","static_shrink__ridge__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0243_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0243_static_shrink_normal_0p05_100_ridge_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0243_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0243_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0243_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0243_draws.rds",20000
244,244,"static_shrink::normal::0p05::100::ridge::exal::mcmc","static_shrink::normal::0p05::100::ridge::exal",212862,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.05,"0p05",100,"ridge","exal","mcmc","static_shrink::normal::0p05::100","static_shrink__ridge__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0244_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0244_static_shrink_normal_0p05_100_ridge_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0244_static_shrink_normal_0p05_100_ridge_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0244_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0244_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0244_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0244_draws.rds",20000
245,245,"static_shrink::normal::0p05::100::rhs_ns::al::vb","static_shrink::normal::0p05::100::rhs_ns::al",198089,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.05,"0p05",100,"rhs_ns","al","vb","static_shrink::normal::0p05::100","static_shrink__rhs_ns__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0245_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0245_static_shrink_normal_0p05_100_rhs_ns_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0245_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0245_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0245_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0245_draws.rds",20000
246,246,"static_shrink::normal::0p05::100::rhs_ns::al::mcmc","static_shrink::normal::0p05::100::rhs_ns::al",208005,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.05,"0p05",100,"rhs_ns","al","mcmc","static_shrink::normal::0p05::100","static_shrink__rhs_ns__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0246_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0246_static_shrink_normal_0p05_100_rhs_ns_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0246_static_shrink_normal_0p05_100_rhs_ns_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0246_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0246_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0246_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0246_draws.rds",20000
247,247,"static_shrink::normal::0p05::100::rhs_ns::exal::vb","static_shrink::normal::0p05::100::rhs_ns::exal",208786,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.05,"0p05",100,"rhs_ns","exal","vb","static_shrink::normal::0p05::100","static_shrink__rhs_ns__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0247_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0247_static_shrink_normal_0p05_100_rhs_ns_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0247_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0247_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0247_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0247_draws.rds",20000
248,248,"static_shrink::normal::0p05::100::rhs_ns::exal::mcmc","static_shrink::normal::0p05::100::rhs_ns::exal",219102,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.05,"0p05",100,"rhs_ns","exal","mcmc","static_shrink::normal::0p05::100","static_shrink__rhs_ns__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0248_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0248_static_shrink_normal_0p05_100_rhs_ns_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0248_static_shrink_normal_0p05_100_rhs_ns_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0248_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0248_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0248_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0248_draws.rds",20000
249,249,"static_shrink::normal::0p05::1000::ridge::al::vb","static_shrink::normal::0p05::1000::ridge::al",195146,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.05,"0p05",1000,"ridge","al","vb","static_shrink::normal::0p05::1000","static_shrink__ridge__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0249_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0249_static_shrink_normal_0p05_1000_ridge_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0249_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0249_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0249_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0249_draws.rds",20000
250,250,"static_shrink::normal::0p05::1000::ridge::al::mcmc","static_shrink::normal::0p05::1000::ridge::al",205062,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.05,"0p05",1000,"ridge","al","mcmc","static_shrink::normal::0p05::1000","static_shrink__ridge__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0250_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0250_static_shrink_normal_0p05_1000_ridge_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0250_static_shrink_normal_0p05_1000_ridge_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0250_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0250_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0250_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0250_draws.rds",20000
251,251,"static_shrink::normal::0p05::1000::ridge::exal::vb","static_shrink::normal::0p05::1000::ridge::exal",205843,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.05,"0p05",1000,"ridge","exal","vb","static_shrink::normal::0p05::1000","static_shrink__ridge__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0251_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0251_static_shrink_normal_0p05_1000_ridge_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0251_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0251_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0251_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0251_draws.rds",20000
252,252,"static_shrink::normal::0p05::1000::ridge::exal::mcmc","static_shrink::normal::0p05::1000::ridge::exal",216159,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.05,"0p05",1000,"ridge","exal","mcmc","static_shrink::normal::0p05::1000","static_shrink__ridge__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0252_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0252_static_shrink_normal_0p05_1000_ridge_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0252_static_shrink_normal_0p05_1000_ridge_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0252_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0252_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0252_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0252_draws.rds",20000
253,253,"static_shrink::normal::0p05::1000::rhs_ns::al::vb","static_shrink::normal::0p05::1000::rhs_ns::al",201095,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.05,"0p05",1000,"rhs_ns","al","vb","static_shrink::normal::0p05::1000","static_shrink__rhs_ns__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0253_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0253_static_shrink_normal_0p05_1000_rhs_ns_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0253_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0253_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0253_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0253_draws.rds",20000
254,254,"static_shrink::normal::0p05::1000::rhs_ns::al::mcmc","static_shrink::normal::0p05::1000::rhs_ns::al",211211,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.05,"0p05",1000,"rhs_ns","al","mcmc","static_shrink::normal::0p05::1000","static_shrink__rhs_ns__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0254_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0254_static_shrink_normal_0p05_1000_rhs_ns_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0254_static_shrink_normal_0p05_1000_rhs_ns_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0254_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0254_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0254_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0254_draws.rds",20000
255,255,"static_shrink::normal::0p05::1000::rhs_ns::exal::vb","static_shrink::normal::0p05::1000::rhs_ns::exal",212013,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.05,"0p05",1000,"rhs_ns","exal","vb","static_shrink::normal::0p05::1000","static_shrink__rhs_ns__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0255_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0255_static_shrink_normal_0p05_1000_rhs_ns_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0255_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0255_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0255_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0255_draws.rds",20000
256,256,"static_shrink::normal::0p05::1000::rhs_ns::exal::mcmc","static_shrink::normal::0p05::1000::rhs_ns::exal",222529,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.05,"0p05",1000,"rhs_ns","exal","mcmc","static_shrink::normal::0p05::1000","static_shrink__rhs_ns__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0256_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0256_static_shrink_normal_0p05_1000_rhs_ns_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0256_static_shrink_normal_0p05_1000_rhs_ns_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0256_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0256_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0256_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0256_draws.rds",20000
257,257,"static_shrink::normal::0p25::100::ridge::al::vb","static_shrink::normal::0p25::100::ridge::al",192322,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.25,"0p25",100,"ridge","al","vb","static_shrink::normal::0p25::100","static_shrink__ridge__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0257_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0257_static_shrink_normal_0p25_100_ridge_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0257_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0257_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0257_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0257_draws.rds",20000
258,258,"static_shrink::normal::0p25::100::ridge::al::mcmc","static_shrink::normal::0p25::100::ridge::al",202038,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.25,"0p25",100,"ridge","al","mcmc","static_shrink::normal::0p25::100","static_shrink__ridge__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0258_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0258_static_shrink_normal_0p25_100_ridge_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0258_static_shrink_normal_0p25_100_ridge_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0258_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0258_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0258_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0258_draws.rds",20000
259,259,"static_shrink::normal::0p25::100::ridge::exal::vb","static_shrink::normal::0p25::100::ridge::exal",202798,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.25,"0p25",100,"ridge","exal","vb","static_shrink::normal::0p25::100","static_shrink__ridge__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0259_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0259_static_shrink_normal_0p25_100_ridge_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0259_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0259_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0259_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0259_draws.rds",20000
260,260,"static_shrink::normal::0p25::100::ridge::exal::mcmc","static_shrink::normal::0p25::100::ridge::exal",212914,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.25,"0p25",100,"ridge","exal","mcmc","static_shrink::normal::0p25::100","static_shrink__ridge__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0260_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0260_static_shrink_normal_0p25_100_ridge_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0260_static_shrink_normal_0p25_100_ridge_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0260_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0260_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0260_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0260_draws.rds",20000
261,261,"static_shrink::normal::0p25::100::rhs_ns::al::vb","static_shrink::normal::0p25::100::rhs_ns::al",198141,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.25,"0p25",100,"rhs_ns","al","vb","static_shrink::normal::0p25::100","static_shrink__rhs_ns__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0261_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0261_static_shrink_normal_0p25_100_rhs_ns_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0261_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0261_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0261_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0261_draws.rds",20000
262,262,"static_shrink::normal::0p25::100::rhs_ns::al::mcmc","static_shrink::normal::0p25::100::rhs_ns::al",208057,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.25,"0p25",100,"rhs_ns","al","mcmc","static_shrink::normal::0p25::100","static_shrink__rhs_ns__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0262_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0262_static_shrink_normal_0p25_100_rhs_ns_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0262_static_shrink_normal_0p25_100_rhs_ns_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0262_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0262_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0262_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0262_draws.rds",20000
263,263,"static_shrink::normal::0p25::100::rhs_ns::exal::vb","static_shrink::normal::0p25::100::rhs_ns::exal",208838,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.25,"0p25",100,"rhs_ns","exal","vb","static_shrink::normal::0p25::100","static_shrink__rhs_ns__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0263_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0263_static_shrink_normal_0p25_100_rhs_ns_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0263_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0263_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0263_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0263_draws.rds",20000
264,264,"static_shrink::normal::0p25::100::rhs_ns::exal::mcmc","static_shrink::normal::0p25::100::rhs_ns::exal",219154,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.25,"0p25",100,"rhs_ns","exal","mcmc","static_shrink::normal::0p25::100","static_shrink__rhs_ns__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0264_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0264_static_shrink_normal_0p25_100_rhs_ns_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0264_static_shrink_normal_0p25_100_rhs_ns_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0264_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0264_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0264_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0264_draws.rds",20000
265,265,"static_shrink::normal::0p25::1000::ridge::al::vb","static_shrink::normal::0p25::1000::ridge::al",195198,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.25,"0p25",1000,"ridge","al","vb","static_shrink::normal::0p25::1000","static_shrink__ridge__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0265_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0265_static_shrink_normal_0p25_1000_ridge_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0265_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0265_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0265_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0265_draws.rds",20000
