root_id	root_kind	family	tau	fit_size	prior	inference	model	method	signoff_grade	comparison_eligible	convergence_certified	signoff_reason	status	finite_ok	domain_ok	execution_healthy	vb_converged	vb_stop_reason	vb_trace_length	vb_elbo_tail_rel_range	vb_elbo_tail_rel_drift	vb_sigma_tail_rel_range	vb_gamma_tail_rel_range	vb_s_tail_rel_range	vb_delta_state_last	vb_delta_sigma_last	vb_delta_gamma_last	vb_delta_s_last	vb_ld_trace_rows	vb_ld_local_mode_pass	vb_ld_committed_stable_tail	vb_ld_candidate_local_pass_rate_tail	vb_ld_committed_local_pass_rate_tail	vb_ld_mode_fallback_rate	vb_ld_stabilized_rate_tail	vb_rhs_collapse_flag	vb_rhs_tau_near_zero	vb_rhs_beta_collapse	vb_rhs_tau	vb_rhs_c2	vb_rhs_lambda_mean	mcmc_n_keep	mcmc_ess_sigma	mcmc_ess_gamma	mcmc_ess_state	mcmc_ess_tau	mcmc_ess_c2	mcmc_ess_lambda_mean	mcmc_acf1_sigma	mcmc_acf1_gamma	mcmc_acf1_state	mcmc_geweke_absz_sigma	mcmc_geweke_absz_gamma	mcmc_geweke_absz_state	mcmc_half_drift_sigma	mcmc_half_drift_gamma	mcmc_half_drift_state	mcmc_accept_rate	mcmc_accept_rate_burn	mcmc_accept_rate_keep	mcmc_kernel_exact	mcmc_signoff_ready	run_root
root__static_paper__normal__tau_0p95__tt_100	static_paper	normal	0.95	100	paper	mcmc	exal	mcmc::exal	FAIL	FALSE	FALSE	low_ess; half_chain_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	33.1403294464831	2.23558928716143	122.266081728026	NA	NA	NA	0.935783225126405	0.995534334683767	0.781914047213975	3.05646571993785	2.16400858476073	0.166907215594697	0.82114322574987	1.40717512903674	0.0559566540303346	0.26	0.229	0.322	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__normal__tau_0p95__tt_100	static_paper	normal	0.95	100	paper	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	437.97118721304	NA	88.0755095305291	NA	NA	NA	0.390424113992838	NA	0.837958651703336	0.367169344743865	NA	0.581206668027348	0.000501899728968927	NA	0.131427122845209	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__normal__tau_0p95__tt_1000	static_paper	normal	0.95	1000	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	168	1.06962694878783e-05	1.06962694878783e-05	0.000174584572489823	0.00044216810260075	3.40838932633512e-05	1.53865707391287e-05	2.65919972667339e-05	0.000204145745035689	0	168	FALSE	FALSE	0.6	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p95__tt_1000	static_paper	normal	0.95	1000	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	51	3.3480192445317e-06	3.3480192445317e-06	NA	NA	NA	0.00119619783172817	1.3644526342671e-06	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p95__tt_1000	static_paper	normal	0.95	1000	paper	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	22.4357167460827	6.8361461382765	39.7845401691489	NA	NA	NA	0.956070189508456	0.983390652754248	0.921846302112836	0.831983924812219	0.0556507978396143	0.555726370001074	0.419480765518692	0.7313080227115	0.105826382081459	0.0796666666666667	0.085	0.069	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__normal__tau_0p95__tt_1000	static_paper	normal	0.95	1000	paper	mcmc	al	mcmc::al	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	556.545314917599	NA	127.035914835098	NA	NA	NA	0.284436566752236	NA	0.784586653101689	0.276824997867256	NA	0.356224813771121	0.0407587620223677	NA	0.329832535339933	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_shrink__gausmix__tau_0p05__tt_100__rhs	static_shrink	gausmix	0.05	100	rhs	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable; rhs_collapse	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	177	0.0059333742428359	0.0059333742428359	0.000710017971232534	0.00151573031118765	6.52853426452001e-05	7.71392799305826e-05	6.93281226250564e-05	0.000546385717424824	0	177	FALSE	TRUE	1	NA	0	1	FALSE	TRUE	FALSE	1.94939488091739e-09	1.43100674422614	51963619.801181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100
root__static_shrink__gausmix__tau_0p05__tt_100__rhs	static_shrink	gausmix	0.05	100	rhs	vb	al	vb::al	WARN	TRUE	FALSE	rhs_collapse; vb_converged_false	SUCCESS	TRUE	TRUE	TRUE	FALSE	max_iter	300	4.37896644525171e-05	4.37896644525171e-05	NA	NA	NA	8.65278947748127e-06	4.76878034838535e-08	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	TRUE	FALSE	4.24864984155777e-18	1.2409518016309	16504847504499208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100
root__static_shrink__gausmix__tau_0p05__tt_100__rhs	static_shrink	gausmix	0.05	100	rhs	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8000	124.908186265826	19.0824427190156	252.493367135129	4303.57111371397	3550.33961001643	7030.01949756237	0.958391559880793	0.995240147964836	0.909247339510323	0.195431429493161	0.318278724324055	0.792377933711302	0.118306691041034	0.155465634695802	0.103661750775537	0.260363636363636	0.269666666666667	0.256875	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100
root__static_shrink__gausmix__tau_0p05__tt_100__rhs	static_shrink	gausmix	0.05	100	rhs	mcmc	al	mcmc::al	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	246.470225365819	NA	50.960538520068	248.1117715356	251.732686914868	591.750177454939	0.476161023409186	NA	0.890464644543075	0.161875464504253	NA	1.18757106070649	0.0756347878652139	NA	0.327030587466265	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100
root__static_shrink__gausmix__tau_0p05__tt_100__ridge	static_shrink	gausmix	0.05	100	ridge	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	184	7.24358206263282e-05	7.24358206263282e-05	0.000740819002297134	0.00154310940644519	7.26951975932741e-05	7.24375072551631e-05	6.32678906699602e-05	0.000509922268731033	0	184	FALSE	TRUE	1	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100
root__static_shrink__gausmix__tau_0p05__tt_100__ridge	static_shrink	gausmix	0.05	100	ridge	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	57	2.85847640722014e-05	2.85847640722014e-05	NA	NA	NA	0.00301215676631905	1.3964814722156e-05	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100
root__static_shrink__gausmix__tau_0p05__tt_100__ridge	static_shrink	gausmix	0.05	100	ridge	mcmc	exal	mcmc::exal	FAIL	FALSE	FALSE	half_chain_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	23.737847589889	3.36337160237478	108.869890770376	NA	NA	NA	0.944839641462726	0.993289110403542	0.803460695077303	0.393548263803923	0.813568455192914	0.452407988831214	0.627320555220179	1.37840341570404	0.0976003684104803	0.296666666666667	0.301	0.288	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100
root__static_shrink__gausmix__tau_0p05__tt_100__ridge	static_shrink	gausmix	0.05	100	ridge	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	418.250699767312	NA	89.7003354184643	NA	NA	NA	0.368837127397252	NA	0.835215596110453	0.924306895298077	NA	0.470473378091748	0.0390783529750073	NA	0.00367268043450735	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100
root__static_shrink__gausmix__tau_0p05__tt_1000__rhs	static_shrink	gausmix	0.05	1000	rhs	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	139	0.000146516057535938	0.000146516057535938	5.09898272962515e-05	0.00047472475500234	5.78044534619461e-05	0.00119383205059844	7.20476922677626e-06	0.000231721738600754	0	139	FALSE	FALSE	0.4	NA	0	1	FALSE	FALSE	FALSE	0.0531998407552997	1.80421395058998	4.88924055288583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000
root__static_shrink__gausmix__tau_0p05__tt_1000__rhs	static_shrink	gausmix	0.05	1000	rhs	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	117	4.26962144560946e-06	4.26962144560946e-06	NA	NA	NA	0.000252329179496143	1.06424178406006e-06	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	0.262027582297999	1.92606554893771	1.54733193262034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000
root__static_shrink__gausmix__tau_0p05__tt_1000__rhs	static_shrink	gausmix	0.05	1000	rhs	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	31.9870541210712	4.08020219547352	35.8964623812436	129.820066612243	503.881824032155	261.624503027217	0.937948619141319	0.991864646000805	0.930627848472022	1.69863847812834	5.48428071392254	2.39203207127077	0.526843744548916	0.653369751957288	0.243202362566706	0.0756666666666667	0.0815	0.064	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000
root__static_shrink__gausmix__tau_0p05__tt_1000__rhs	static_shrink	gausmix	0.05	1000	rhs	mcmc	al	mcmc::al	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	509.778377895695	NA	97.123062383243	188.522402617786	700.467658093123	532.887283428186	0.324249706149624	NA	0.822787870429744	2.44560483278706	NA	0.542773278500607	0.102079916883422	NA	0.0941291465583975	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000
root__static_shrink__gausmix__tau_0p05__tt_1000__ridge	static_shrink	gausmix	0.05	1000	ridge	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	72	2.04661524349801e-06	4.40072464239654e-08	0.00349525951945029	0.00871339697603616	0.000874692000412531	0.000331581123591829	0.000423523155531014	0.00451606920761005	0	72	FALSE	FALSE	0	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000
root__static_shrink__gausmix__tau_0p05__tt_1000__ridge	static_shrink	gausmix	0.05	1000	ridge	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	52	3.55478404597187e-06	3.55478404597187e-06	NA	NA	NA	0.00055071324057443	1.26801884195449e-06	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000
root__static_shrink__gausmix__tau_0p05__tt_1000__ridge	static_shrink	gausmix	0.05	1000	ridge	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	35.8154149232441	5.2724913732554	44.8450082270327	NA	NA	NA	0.930779056724783	0.989499868464252	0.914077184106836	0.901671945285696	0.11825397113413	0.773544893592535	0.214989986082454	0.984321621540066	0.169915248461746	0.0793333333333333	0.0795	0.079	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000
root__static_shrink__gausmix__tau_0p05__tt_1000__ridge	static_shrink	gausmix	0.05	1000	ridge	mcmc	al	mcmc::al	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	356.647827609636	NA	76.5238297749261	NA	NA	NA	0.356978392289574	NA	0.857699292422902	0.654785624581617	NA	1.09712349692087	0.0773457698920791	NA	0.289308641733935	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000
root__static_shrink__gausmix__tau_0p25__tt_100__rhs	static_shrink	gausmix	0.25	100	rhs	vb	exal	vb::exal	FAIL	FALSE	FALSE	non_finite_fit; missing_elbo_trace; ld_unstable; vb_converged_false; elbo_tail_unstable	SUCCESS	FALSE	TRUE	FALSE	FALSE	max_iter	300	NA	NA	0	0	NA	NA	0	0	NA	300	FALSE	FALSE	0	NA	1	1	FALSE	FALSE	FALSE	235368890657590720	235368890657590720	235368890657590720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100
root__static_shrink__gausmix__tau_0p25__tt_100__rhs	static_shrink	gausmix	0.25	100	rhs	vb	al	vb::al	WARN	TRUE	FALSE	rhs_collapse	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	266	1.42486673217714e-05	1.10361214979346e-05	NA	NA	NA	0.00436136717018831	0.000140232376577898	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	TRUE	FALSE	4.24864984155777e-18	1.0960982005934	10425348238540592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100
root__static_shrink__gausmix__tau_0p25__tt_100__rhs	static_shrink	gausmix	0.25	100	rhs	mcmc	exal	mcmc::exal	FAIL	FALSE	FALSE	high_autocorrelation	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8000	8.78641530672946	6.33876859294256	397.937633124932	1278.79146086495	2182.62212440655	6100.60030325348	0.983056355016939	0.998358347298145	0.872316651441048	1.34374203741108	1.17186572804907	1.35082069084994	0.250489294107019	0.111575996709058	0.0931145954354408	0.315545454545455	0.325333333333333	0.311875	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100
root__static_shrink__gausmix__tau_0p25__tt_100__rhs	static_shrink	gausmix	0.25	100	rhs	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	360.704265166377	NA	134.080435042979	107.420596299068	354.562069914327	431.07942436847	0.469436788639635	NA	0.736452157691917	0.438579200238289	NA	0.918363023989921	0.0108553371666985	NA	0.00843257542461146	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100
root__static_shrink__gausmix__tau_0p25__tt_100__ridge	static_shrink	gausmix	0.25	100	ridge	vb	exal	vb::exal	FAIL	FALSE	FALSE	non_finite_fit; missing_elbo_trace; ld_unstable; vb_converged_false; elbo_tail_unstable	SUCCESS	FALSE	TRUE	FALSE	FALSE	max_iter	300	NA	NA	0	0	NA	NA	0	0	NA	300	FALSE	FALSE	0	NA	1	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100
root__static_shrink__gausmix__tau_0p25__tt_100__ridge	static_shrink	gausmix	0.25	100	ridge	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	16	2.65582547397887e-05	2.65582547397887e-05	NA	NA	NA	0.00269914625491585	0.000142453871231685	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100
root__static_shrink__gausmix__tau_0p25__tt_100__ridge	static_shrink	gausmix	0.25	100	ridge	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	18.4054121499997	4.02131785133265	186.864810262624	NA	NA	NA	0.896249134754058	0.992115972738952	0.630358457056615	1.10638162146373	0.716152464187477	0.374051914528277	0.848207248351528	0.960342433912492	0.163862090022117	0.347333333333333	0.358	0.342	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100
root__static_shrink__gausmix__tau_0p25__tt_100__ridge	static_shrink	gausmix	0.25	100	ridge	mcmc	al	mcmc::al	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	484.820725833049	NA	249.079285327583	NA	NA	NA	0.346523411544586	NA	0.568615557496883	2.56657912526672	NA	1.72860942860851	0.144506522252279	NA	0.186251669026788	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100
root__static_shrink__gausmix__tau_0p25__tt_1000__rhs	static_shrink	gausmix	0.25	1000	rhs	vb	exal	vb::exal	FAIL	FALSE	FALSE	non_finite_fit; missing_elbo_trace; ld_unstable; vb_converged_false; elbo_tail_unstable	SUCCESS	FALSE	TRUE	FALSE	FALSE	max_iter	300	NA	NA	0	0	NA	NA	0	0	NA	300	FALSE	FALSE	0	NA	1	1	FALSE	FALSE	FALSE	235368890657590720	235368890657590720	235368890657590720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000
root__static_shrink__gausmix__tau_0p25__tt_1000__rhs	static_shrink	gausmix	0.25	1000	rhs	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	22	4.45199633942619e-06	4.45199633942619e-06	NA	NA	NA	0.00130377531949176	1.00472806652263e-06	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	1	1.38437371134289	0.522954943167668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000
root__static_shrink__gausmix__tau_0p25__tt_1000__rhs	static_shrink	gausmix	0.25	1000	rhs	mcmc	exal	mcmc::exal	FAIL	FALSE	FALSE	low_ess; high_autocorrelation; half_chain_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8000	4.85761536593174	1.97694200075567	460.919239782127	819.614173077645	3331.58417171012	3540.69474292818	0.99532402075532	0.999505824839647	0.895294073295824	2.51547823006929	1.92202455400519	0.654212079161777	1.35118240830044	1.41025347174996	0.101103894064919	0.101090909090909	0.116333333333333	0.095375	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000
root__static_shrink__gausmix__tau_0p25__tt_1000__rhs	static_shrink	gausmix	0.25	1000	rhs	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	510.307799225011	NA	146.068417032108	98.1172476518525	560.280086734693	1000	0.378178460913865	NA	0.744873681693969	0.607133446062841	NA	0.115070419354529	0.171000938653586	NA	0.0882965105900356	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000
root__static_shrink__gausmix__tau_0p25__tt_1000__ridge	static_shrink	gausmix	0.25	1000	ridge	vb	exal	vb::exal	FAIL	FALSE	FALSE	non_finite_fit; missing_elbo_trace; ld_unstable; vb_converged_false; elbo_tail_unstable	SUCCESS	FALSE	TRUE	FALSE	FALSE	max_iter	300	NA	NA	0	0	NA	NA	0	0	NA	300	FALSE	FALSE	0	NA	1	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000
