"t","y","mu","q_true_05","q_true_50","q_true_95","q_syn_05","q_syn_50","q_syn_95","window","q_model_p005","q_model_p050","q_model_p095"
13,1.32340297865169,-0.86368951754727,-5.8227958765885,-0.86368951754727,4.09541684149395,-6.55020944004691,-2.00166839618451,2.56411355025645,"train",-6.48907625885521,-1.93550099971946,2.45064513675816
14,-0.914676099398421,-4.12212307239677,-9.08122901250603,-4.12212307239677,0.83698286771248,-9.94259920880438,-5.02263315016274,-0.0363366106908141,"train",-9.79844989056533,-5.14716163954085,-0.101494789751841
15,-9.18455642956745,-7.25596265259946,-12.2150681816935,-7.25596265259946,-2.2968571235054,-12.6260540587495,-8.66072709797317,-3.30248404969049,"train",-12.5587852419603,-8.65849794919813,-3.33509905138511
16,-7.75735168235217,-10.173237732871,-15.1323428489302,-10.173237732871,-5.2141326168117,-15.5018102793991,-10.9825213562231,-5.94447434066549,"train",-15.4198680740727,-11.0422386115036,-6.06048183900718
17,-11.2543538792668,-12.6436167329568,-17.6027214251128,-12.6436167329568,-7.68451204080078,-18.0394148893301,-13.2541798981366,-7.53840778356635,"train",-17.9210003480457,-13.2876192011681,-7.557194378984
18,-18.6505194292901,-14.608644523361,-19.5677487732584,-14.608644523361,-9.64954027346365,-19.333811694044,-14.438711980128,-9.56301826127819,"train",-19.5403083788451,-14.5335219003158,-9.69774753446308
19,-10.7785576938291,-16.0300188455616,-20.9891226290534,-16.0300188455616,-11.0709150620697,-20.6921120087543,-15.6491718745966,-10.7679813808793,"train",-20.6899891142506,-15.59346091864,-10.9496612194159
20,-13.0014801414205,-16.7159129307751,-21.675016219984,-16.7159129307751,-11.7568096415662,-21.5143078795345,-16.651222110042,-10.9395768343356,"train",-21.4824981103596,-16.8177983203912,-11.2020344528413
21,-20.3799733385465,-16.76612129938,-21.7252240650884,-16.76612129938,-11.8070185336716,-21.2003975137825,-16.4413179511878,-11.1347659164501,"train",-21.1366185658606,-16.402358137985,-11.4935769157115
22,-15.9604389202204,-16.266600699992,-21.2257029142387,-16.266600699992,-11.3074984857453,-20.750573722539,-15.8745071578513,-10.084408809635,"train",-20.7176052530659,-15.7771081943103,-10.873696428733
23,-17.5683580097896,-15.1690233251756,-20.1281249638492,-15.1690233251756,-10.209921686502,-20.0687315417068,-14.3306752275261,-8.82661048892887,"train",-19.864632081456,-14.403262179161,-8.86276817874147
24,-16.4319947732382,-13.6325810614304,-18.5916821065967,-13.6325810614304,-8.67348001626414,-17.758648522991,-13.0093403717048,-7.58763879978825,"train",-17.6658478779691,-13.0329420862189,-7.75245980732078
25,-10.3609627757743,-11.751915903927,-16.7110163456184,-11.751915903927,-6.79281546223565,-15.9759238499867,-10.5184789006547,-5.16620062230244,"train",-16.0779096287363,-10.5431127110156,-5.78438675985961
26,-5.82387251889412,-9.6162184962338,-14.5753183334743,-9.6162184962338,-4.65711865899334,-13.7780716213219,-8.35663674924231,-3.69470175360965,"train",-13.7491536162006,-8.36858981234043,-3.93084075272568
27,-3.90769924120587,-7.38682818188093,-12.3459274228127,-7.38682818188093,-2.4277289409492,-11.6897649234068,-6.64472128131664,-1.10899571427111,"train",-11.6412113323513,-6.74200005225039,-1.42818557860221
28,-12.3336222833668,-5.23342412385581,-10.1925227849533,-5.23342412385581,-0.274325462758286,-9.39633777450301,-4.54338212911599,0.170141954139918,"train",-9.34530908937834,-4.4911818870622,-0.368253325094423
29,-3.70258861772761,-3.38829500556646,-8.34739311004815,-3.38829500556646,1.57080309891522,-8.0181842357286,-2.40994158448093,3.04030844965959,"train",-7.82435381289979,-2.33757601964863,2.75193861787564
30,4.70566730144644,-1.79110980097847,-6.75020737662482,-1.79110980097847,3.16798777466788,-5.37155121900342,-0.778937401134464,4.50120694201161,"train",-5.5647565563801,-0.968908777688416,4.46435197680466
31,-1.76189792082643,-0.529836585033738,-5.48893366167902,-0.529836585033738,4.42926049161154,-4.29113386934952,0.19528843991045,4.70022342653636,"train",-4.27622149998089,0.217513419951635,4.72205872876866
32,-3.02454162112354,0.19412253779656,-4.76497406917146,0.19412253779656,5.15321914476458,-4.52272275819451,0.514616562342599,5.41762992370423,"train",-4.27488293671015,0.479285755205173,5.39453160970593
33,1.49212502862133,0.41561891373237,-4.5434772499781,0.41561891373237,5.37471507744284,-3.62864146288595,1.18819964581919,6.33847291592612,"train",-3.62142688021719,1.11441427977916,6.18939837139453
34,4.05840628061915,0.209681069274692,-4.74941467261924,0.209681069274692,5.16877681116862,-4.01662713362259,0.758356738781731,5.54487649550402,"train",-3.9896546531606,0.799736542306999,4.96624551967238
35,-1.26679327432181,-0.393275452830015,-5.3523707876744,-0.393275452830015,4.56581988201437,-4.47275562839781,0.27702134164988,4.80411292837433,"train",-4.54601765171346,0.256641327468749,4.7611213767816
36,-0.846997080160199,-1.39128731078582,-6.35038224534338,-1.39128731078582,3.56780762377174,-6.43901001252529,-0.904169902113333,4.91967059555007,"train",-6.14383705943918,-0.952319236911346,4.77518257109457
37,-3.2834206014686,-2.62192110438201,-7.58101563639105,-2.62192110438201,2.33717342762703,-6.97652634840942,-2.16602941748639,3.03048091582284,"train",-6.88506637552688,-2.29348894127944,2.98470915509989
38,-3.90708182878648,-3.99134528526555,-8.95043940267634,-3.99134528526555,0.967748832145241,-8.81955101006598,-3.50867589688501,1.43113462014077,"train",-8.61183873690971,-3.45087559896063,1.23160491773233
39,-4.30004937663182,-5.35056636834085,-10.3096600487962,-5.35056636834085,-0.391472687885536,-9.52735557114314,-4.88305924158516,0.802354854507327,"train",-9.51956385270997,-4.91768958375428,0.773946677856466
40,-11.5166022962596,-6.56698015637942,-11.5260733669917,-6.56698015637942,-1.60788694576718,-10.7560264950054,-5.72645367834269,-1.18007290118236,"train",-10.6342878710988,-5.70342232298991,-1.22426991866597
41,-8.79516973195738,-7.58614872331826,-12.5452414208616,-7.58614872331826,-2.62705602577491,-11.7043283543509,-7.15704217542019,-2.38474297488502,"train",-11.5271590765837,-7.19534399686861,-2.43321640510614
42,-9.04824906372874,-8.20432462672788,-13.1634167584058,-8.20432462672788,-3.24523249504992,-12.4509344764243,-7.08673613459478,-2.48115004878503,"train",-12.3063034475821,-7.08984466981337,-2.863322238192
43,-6.35708210713068,-8.37191737569127,-13.3310088806378,-8.37191737569127,-3.41282587074474,-12.2728687845682,-7.76779264560965,-2.60746349921661,"train",-12.2019713570007,-7.61988633763601,-2.75083226354145
44,-11.2270518990971,-8.01164588893523,-12.9707367005519,-8.01164588893523,-3.05255507731859,-13.1702717367818,-7.63867467635372,-1.80510513421877,"train",-12.4796656906675,-7.68322130650864,-1.90619867902089
45,-5.74849089303501,-7.18424542929159,-12.1433354784177,-7.18424542929159,-2.22515538016552,-11.8684082953542,-6.60515269977681,-1.77743040972059,"train",-11.5073817006821,-6.57201930743322,-1.81958519973545
46,-8.17113862061096,-5.8081897014357,-10.7672789202113,-5.8081897014357,-0.849100482660125,-9.97202833739003,-4.85231861801513,-0.122070199792315,"train",-9.97002144855568,-4.77922884494295,-0.151577140784083
47,3.60672131458948,-4.01845757452312,-8.97754590066256,-4.01845757452312,0.940630751616323,-8.90425126020925,-3.84285273156941,0.896912868863022,"train",-8.83885656058701,-3.8059728502547,0.849759716343026
48,-4.92783085491708,-1.76365870668491,-6.72274608776368,-1.76365870668491,3.19542867439385,-6.56354515409663,-1.79309865259644,3.55560151795172,"train",-6.59593324675601,-1.81226417902726,3.47524132591938
49,-0.771241323887295,0.638323052125958,-4.3207633451705,0.638323052125958,5.59740944942242,-4.34740451107155,0.373500218029923,6.17575754896372,"train",-4.19839647072657,0.376073943314693,5.70310689831474
50,11.1989831008784,3.17962439395022,-1.77946099749523,3.17962439395022,8.13870978539567,-1.79208957311012,2.96560860825712,8.42328497535216,"train",-1.75399851073318,2.95368523909479,8.02480002884839
51,7.91273648590624,5.7895981824047,0.830513800528112,5.7895981824047,10.7486825642813,-0.314573776002752,4.98781919262331,10.8231640205358,"train",-0.148788457794139,5.0169699956217,10.4678625188445
52,12.4254647868265,8.16546207365517,3.20637868647967,8.16546207365517,13.1245454608307,2.64232528590911,7.27899032019416,12.2460921613833,"train",2.48290733701564,7.39663091861643,12.0782426371877
53,8.83680757253334,10.2412398052567,5.2821573805817,10.2412398052567,15.2003222299317,3.73025656193305,9.00715632561013,14.5462051103338,"train",3.9773445082849,8.9621262531627,14.3076538122892
54,9.78370141256617,11.8095113129344,6.85042980380166,11.8095113129344,16.7685928220672,6.09541253610239,10.3076018101276,14.983020766346,"train",6.11861179439516,10.2797943549485,14.9334191364737
55,11.6018859220332,12.8135503593604,7.85446970762617,12.8135503593604,17.7726310110946,6.35808103942775,10.797987161557,16.9167399941748,"train",6.39785416195763,10.7451139803725,16.9047520491678
56,17.4359261239498,13.1905081971145,8.23142833759252,13.1905081971145,18.1495880566365,6.62432906959838,11.680170128133,16.7082036376931,"train",6.73027755767741,11.6467974242629,16.6649429072576
57,19.8413902578158,12.9426945099786,7.98361537469653,12.9426945099786,17.9017736452606,6.72118865350296,11.4958462722733,15.9336506008385,"train",6.77786132219688,11.6011901232472,15.6458160599274
58,12.2207338736233,12.0348914756638,7.07581299782187,12.0348914756638,16.9939699535058,4.73178861385621,10.7433784841879,15.8173087859199,"train",4.76231382735164,10.7333871153765,15.7868817754343
59,9.02733240031886,10.4059167395923,5.4468388569103,10.4059167395923,15.3649946222744,3.84063059890829,8.32394724022119,13.8993511912904,"train",3.72938925244038,8.24865046242532,13.7462453388112
60,7.0816553046618,8.17630826904239,3.21723092631824,8.17630826904239,13.1353856117665,1.50619054892978,6.51042562215885,12.1581427189785,"train",1.58828589674296,6.52608434675894,11.9107033001377
61,8.79440873246211,5.46732976856262,0.508252919398813,5.46732976856262,10.4264066177264,-0.882595875244336,4.01622565011536,9.21124237569498,"train",-0.615812903564918,3.90443728637425,9.09500680620735
62,2.77742819165862,2.44919290748556,-2.50988348474693,2.44919290748556,7.40826929971804,-4.08720039784642,1.37416541963848,6.15064125021989,"train",-4.04378976428778,1.33317452571164,6.03057623048161
63,3.12123104398411,-0.802849408813493,-5.76192537063607,-0.802849408813493,4.15622655300908,-7.10445391297634,-1.6575849624713,2.79808323862519,"train",-7.07629647896031,-1.7039635558303,2.704390908392
64,-1.35201729299053,-4.06426678618648,-9.02334233414254,-4.06426678618648,0.894808761769564,-9.99860321364669,-5.17803037726661,-0.690466976666948,"train",-10.0695854574367,-5.05557037419189,-0.730170601500424
65,-2.67724280904457,-7.22201862267701,-12.1810937637994,-7.22201862267701,-2.26294348155463,-12.4566995872835,-7.94286382918413,-2.63862267925505,"train",-12.4237564006636,-7.83350173092647,-2.65599677734363
66,-8.6029007856127,-10.0934142028953,-15.0524889354337,-10.0934142028953,-5.13433947035688,-16.1042740973812,-11.2105608794389,-5.56232833242572,"train",-15.884665576332,-11.2303448390178,-5.61609531264485
67,-8.72211539379088,-12.5906034101727,-17.5496777245614,-12.5906034101727,-7.63152909578405,-17.7610168743675,-12.8070213168485,-7.6090762506637,"train",-17.83803323185,-12.7103343556933,-7.84917882730235
68,-13.2678381526203,-14.5481430070947,-19.5072168871838,-14.5481430070947,-9.58906912700566,-19.495962045548,-14.7245440529071,-9.32310660883399,"train",-19.4221869374768,-14.6611328433905,-9.68236174170313
69,-14.5542950626445,-15.9341111656572,-20.8931845902435,-15.9341111656572,-10.9750377410709,-20.9191479185861,-15.6509758446495,-11.0526323543265,"train",-20.9089111918596,-15.6531868773932,-11.0473411708328
70,-12.7223495435946,-16.6757812613961,-21.6348542060649,-16.6757812613961,-11.7167083167273,-21.4182257362595,-16.5166967934312,-11.3734088357203,"train",-21.2115288807405,-16.5469145395262,-11.3860738332242
71,-23.7948018880068,-16.7404296493024,-21.6995020885372,-16.7404296493024,-11.7813572100676,-21.4678332501185,-16.3831323741103,-11.6447236552242,"train",-21.5551603899368,-16.2712314874825,-11.7170521640067
72,-16.0771498017387,-16.2900310018761,-21.249102911324,-16.2900310018761,-11.3309590924282,-20.6221181935226,-15.4290588136946,-11.043923552149,"train",-20.5918530089781,-15.4693880641447,-11.1034750745797
73,-16.3961245401984,-15.2061606038063,-20.1652319625197,-15.2061606038063,-10.2470892450928,-20.2176627089274,-14.5357603726488,-9.84181787583072,"train",-19.8346567472667,-14.4855273903929,-9.9081772104325
74,-13.3997446345653,-13.6682353568034,-18.6273061492377,-13.6682353568034,-8.70916456436908,-17.5517317411143,-13.2184560420511,-7.95296641467906,"train",-17.4937982065784,-13.2310892747113,-8.11252941168852
75,-14.3116687997845,-11.7662823305442,-16.7253525480858,-11.7662823305442,-6.80721211300265,-15.6559720523738,-11.0053273323466,-5.39242940195077,"train",-15.6302511539081,-11.0085579227796,-5.4310710077917
76,-9.92883108267853,-9.67723043239982,-14.636300074239,-9.67723043239982,-4.71816079056065,-14.71489968535,-8.77597649805709,-3.41828916885674,"train",-13.8749304427915,-8.86576464615355,-3.43798095394183
77,-8.33917764267179,-7.49316379737796,-12.4522328706164,-7.49316379737796,-2.53409472413948,-11.5352836912748,-6.87851691891431,-1.73011354311222,"train",-11.420795978789,-6.88474103253125,-1.75808207323525
78,-7.91885665010538,-5.38424068857049,-10.3433092075527,-5.38424068857049,-0.425172169588333,-9.41593744135911,-4.53971682922139,0.83802423408643,"train",-9.37188049808987,-4.51491596374734,0.516184395990683
79,-2.38416854477406,-3.49238755485932,-8.45145553981708,-3.49238755485932,1.46668043009844,-7.802639627012,-2.51431855397421,2.19993761331148,"train",-7.56928365037108,-2.48406389834428,2.17078199666302
80,0.239016935357,-1.87795462621291,-6.83702210139677,-1.87795462621291,3.08111284897095,-6.27916532316567,-1.16335233093724,4.12130536366253,"train",-6.40450093190097,-1.22240045525462,3.90627053779412
81,-4.27349416854776,-0.655412093286673,-5.61447908480336,-0.655412093286673,4.30365489823001,-5.14209819845211,0.0951410595269915,5.65543717414085,"train",-5.21549652473793,0.0141000504024226,5.44931923297691
82,3.34734096530111,0.0515997861289241,-4.9074667474539,0.0515997861289241,5.01066631971174,-4.36256184604135,0.508770509815386,5.67347993747036,"train",-4.28006672463906,0.371025440339899,5.6725347854121
83,6.18300034500399,0.344912267874923,-4.61415383102964,0.344912267874923,5.30397836677948,-4.06241393278022,1.64087790314986,6.0272585769948,"train",-4.18763299742317,1.70495804512243,5.98080921238513
84,1.01719451424181,0.191745932572243,-4.76731975058469,0.191745932572243,5.15081161572917,-3.76987212709824,1.00102393445034,6.71382329806138,"train",-3.75039987478377,0.906589621338228,6.05345549092985
85,-3.2260697960536,-0.437898379634275,-5.39696366012067,-0.437898379634275,4.52116690085212,-4.38833439300609,0.0828128791832531,5.36089579049659,"train",-4.41786487513134,0.0371497021540683,5.54271633825095
86,-2.37860982848008,-1.45343880586542,-6.41250368969671,-1.45343880586542,3.50562607796587,-5.47825782902459,-1.16129975179582,4.64717751090304,"train",-5.43760346716831,-1.16164085716022,4.59460009666449
87,-0.281761096570541,-2.69830358960005,-7.65736807480976,-2.69830358960005,2.26076089560966,-7.22963100378901,-1.74957406662933,3.42281902941621,"train",-7.09262589536073,-1.73073859218397,3.2299095623486
88,-6.50483792678883,-4.0380371790809,-8.9971012550542,-4.0380371790809,0.921026896892396,-8.84959488791465,-3.29437445697741,1.05096543729811,"train",-8.56098744223405,-3.17194280224403,1.05129841490877
89,-7.25160901512949,-5.42386380402852,-10.3829274510848,-5.42386380402852,-0.464800156972227,-9.40649298501128,-4.2809471659974,0.340812364243173,"train",-9.05078525967563,-4.28614769369395,0.335025617105053
90,-6.57366673037504,-6.66936028512431,-11.6284234743917,-6.66936028512431,-1.71029709585691,-10.5239922858919,-5.60876768861426,-0.503814386990952,"train",-10.4763451687703,-5.90021502167518,-0.860771162093077
91,-7.87579043909545,-7.63817221659116,-12.5972349102643,-7.63817221659116,-2.67910952291801,-11.7105494695658,-6.97648815859623,-1.78454638124607,"train",-11.5547374450625,-7.00003937437537,-1.92977542187506
92,-12.4595948116574,-8.24559078955232,-13.2046529416546,-8.24559078955232,-3.28652863745001,-12.523003915439,-7.10214112820367,-3.03374585244712,"train",-12.2885281696011,-7.06440847188092,-3.27298177179649
93,-5.56605683072833,-8.44371936970821,-13.4027809274747,-8.44371936970821,-3.48465781194177,-12.4081259074999,-7.28693654952114,-2.49529361159918,"train",-12.3463369033077,-7.1123024841286,-2.53973133402452
94,-5.29207318341642,-8.06959766009856,-13.0286585660488,-8.06959766009856,-3.11053675414834,-12.6016384440521,-7.3140563450487,-2.70752908322324,"train",-12.3933998824918,-7.37554677194566,-2.92857160447098
95,-11.7273577893004,-7.17565262079579,-12.1347128154818,-7.17565262079579,-2.21659242610979,-12.0843584112792,-6.73855732248814,-2.22537716320902,"train",-12.0486120179613,-6.69665407513799,-2.34527101145696
96,-10.6465173817486,-5.84923697669478,-10.8082964019983,-5.84923697669478,-0.89017755139129,-10.5280956599941,-5.54819733210472,-0.537836215669129,"train",-10.4803621190959,-5.43321265215093,-0.665772765617546
97,-3.54206075850188,-4.0702294500948,-9.02928805283671,-4.0702294500948,0.888829152647102,-8.79412988772163,-3.83213152570808,2.01433172236288,"train",-8.72121520585014,-3.82999923118762,1.8877744075713
98,-0.687435128630109,-1.86681842908591,-6.82587616462045,-1.86681842908591,3.09223930644863,-6.65356900455787,-2.11755957887092,2.94472852396588,"train",-6.53259280455505,-2.14966081352909,2.88257295745703
99,0.450742401150342,0.602638742757705,-4.35641809266139,0.602638742757705,5.5616955781768,-4.14217695932085,0.117153920816762,5.73990099342278,"train",-4.0899344917793,0.1107366695954,5.70198671504332
100,6.70756217012894,3.18508941622698,-1.7739665003581,3.18508941622698,8.14414533281206,-2.04679524841264,3.2806837219071,7.88079700841705,"train",-1.99774620771938,3.24162641663669,7.98755354874902
101,9.33249512677227,5.78287515869226,0.823820164062707,5.78287515869226,10.7419301533218,0.358703405635956,5.04428548812148,9.9386269292585,"train",0.166533792537534,5.04607973175065,9.9189259727591
102,7.03748417727504,8.20800323218655,3.24894914684414,8.20800323218655,13.167057317529,2.49884729644441,7.49375371515855,13.1550775182414,"train",2.48033943641054,7.46116249083285,13.146545028706
103,6.55713760295684,10.2674686971322,5.30841549366003,10.2674686971322,15.2265219006044,4.13718704643561,9.06269131911264,13.7434747599268,"train",4.55496908738461,9.01972667183563,13.712207964834
104,17.2761698223598,11.8521960370193,6.89314367539356,11.8521960370193,16.811248398645,4.84666739519174,10.7252085982336,15.5793952992671,"train",4.96119403282494,10.7592452820335,15.5189881231763
105,13.4480157959025,12.9683425374852,8.00929096805368,12.9683425374852,17.9273941069168,6.6968662478223,11.5105553295808,16.7330325221644,"train",6.57317441822793,11.4994981964387,16.6212436859545
106,12.0801638963588,13.3964528120629,8.4374019790131,13.3964528120629,18.3555036451126,6.2664763726161,11.936082768128,17.1190071171353,"train",6.41150369086243,12.0524908579298,17.0719056257946
107,7.33358341778567,13.122859301536,8.16380914648165,13.122859301536,18.0819094565904,5.97288744282303,11.6619670481546,16.2570606116647,"train",6.32498860129714,11.6429671038268,16.2428155397491
108,10.6628240282933,12.115339839053,7.156290304398,12.115339839053,17.074389373708,5.40093867938075,10.4141747414982,15.5525852381756,"train",5.32886422299425,10.3985012578002,15.5232303125044
109,6.17045917861442,10.4937242808718,5.53467531269228,10.4937242808718,15.4527732490513,3.04033007578779,9.09979281563279,13.9794677097646,"train",3.40812972946832,9.25652612576959,13.9545146393732
110,6.69141274008844,8.25641651250372,3.29736806279259,8.25641651250372,13.2154649622148,1.87900895575886,6.27393742097432,12.288990641296,"train",1.8972746450754,6.17441222977548,11.4902680639464
111,8.28142744082209,5.56158899048894,0.602541018716545,5.56158899048894,10.5206369622613,-0.868758724860322,4.01557696508049,8.87035237892051,"train",-0.791959546454912,3.98440219998921,8.83194986520564
112,2.22260617584365,2.55296053458976,-2.40608699137556,2.55296053458976,7.51200806055507,-4.33061771013971,1.22763337622467,5.9855061519983,"train",-4.02486261398975,1.24432000857974,5.67163609200556
113,-6.96514513494254,-0.693803111009191,-5.65285021452053,-0.693803111009191,4.26524399250214,-7.36604850367835,-1.83862447517127,3.41112305187606,"train",-7.23379153363809,-1.88321783781589,3.34494972846474
114,-3.95407582286574,-4.04659134902719,-9.00563804470062,-4.04659134902719,0.912455346646226,-9.75680793297403,-5.30707182451806,0.380206241598561,"train",-9.69002563521982,-5.333369191122,0.306582145744428
115,-13.4958816543043,-7.22149718800685,-12.180543482084,-7.22149718800685,-2.26245089392969,-12.6134087350456,-8.18274615590167,-3.34374650996268,"train",-12.55527575688,-8.2636221859567,-3.46945522074289
116,-14.018052133636,-10.1894723056466,-15.1485181966156,-10.1894723056466,-5.23042641467763,-15.1957644509111,-10.6391967807765,-5.74763192277281,"train",-15.1530174455986,-10.5992098840204,-5.92828652383906
117,-14.134443703694,-12.7249348151164,-17.6839802945708,-12.7249348151164,-7.76588933566198,-17.9002951887348,-12.5851811337977,-7.62468337866949,"train",-17.860084894827,-12.6137102731742,-7.74107557040099
118,-11.9814595918715,-14.714990713332,-19.6740357670797,-14.714990713332,-9.7559456595843,-19.9837487380412,-14.8204134061624,-10.3859589635345,"train",-19.4718022768173,-14.7748582968134,-10.4136431347935
119,-18.4536190283114,-16.0617554071897,-21.020800016629,-16.0617554071897,-11.1027107977504,-21.2476495197133,-15.8485061320583,-10.9034466468703,"train",-21.1545927740673,-15.8818723498713,-10.9487124131963
120,-15.7598228097815,-16.811294665671,-21.770338809432,-16.811294665671,-11.8522505219099,-22.0398427358753,-16.5382030142957,-10.9149836192181,"train",-22.0124708542165,-16.4347608263567,-11.3933971105676
121,-10.9588287510138,-16.8710620434052,-21.8301056992102,-16.8710620434052,-11.9120183876003,-21.2866628577061,-16.8902004685294,-11.4846135606485,"train",-21.1206035370175,-16.7988723539556,-11.6182410242448
122,-15.7073135599448,-16.2580561324484,-21.2170992790879,-16.2580561324484,-11.2990129858089,-20.6185147384915,-15.7638858698614,-10.7286040497105,"train",-20.9702695444549,-15.7348046491391,-10.7463462329828
123,-13.9947664593236,-15.1393561986359,-20.0983988179086,-15.1393561986359,-10.1803135793632,-19.3483709367674,-14.5039142206191,-9.09896818493371,"train",-19.3257961788742,-14.4718776764766,-9.24196546640809
124,-12.1327564027916,-13.5521153337404,-18.5111574121698,-13.5521153337404,-8.59307325531106,-17.75664177428,-12.9534979779401,-7.86278607977423,"train",-17.7144943485928,-12.9069720223486,-7.96369701212393
125,-10.9139926886644,-11.6195534239449,-16.5785949540864,-11.6195534239449,-6.66051189380338,-16.0264343167483,-10.6800424672134,-5.63866249884404,"train",-16.0025816400351,-10.693365458029,-5.99488957298427
126,-11.2818526827139,-9.48766872075647,-14.4467097019423,-9.48766872075647,-4.52862773957065,-14.7886335372413,-8.57432927348606,-3.42799082856938,"train",-14.2533562996337,-8.52397068288195,-3.55257633322826
127,-3.20142837267052,-7.31721552670021,-12.2762559651308,-7.31721552670021,-2.35817508826964,-11.6223155874722,-6.44611767281213,-1.41323365388904,"train",-11.5828073689759,-6.47629925455845,-1.48362294715497
128,-1.22734774337415,-5.16713384338272,-10.1261737515565,-5.16713384338272,-0.208093935208956,-9.49994460011643,-4.2218006814333,0.606891445715221,"train",-9.46415813968204,-4.20899609906594,0.567016741015472
129,-7.64678969769846,-3.22971662943326,-8.18875602498868,-3.22971662943326,1.72932276612215,-8.08848992328894,-1.90725108931522,2.70153215739977,"train",-8.0644494129485,-1.87928726410754,2.58378276009182
130,-2.73327390837743,-1.69764771240193,-6.6566866165141,-1.69764771240193,3.26139119171025,-6.26414830272008,-1.07845711739056,3.82101707329399,"train",-6.26598021810399,-0.850831539537182,3.67433483181482
131,-1.07888401000201,-0.540204373924147,-5.49924280943872,-0.540204373924147,4.41883406159042,-4.28987319849343,-0.0797712994855638,5.1285550972538,"train",-4.28359322679742,-0.103234103252291,5.06883967765601
132,-4.53193129283493,0.159540829102315,-4.79949716039141,0.159540829102315,5.11857881859603,-3.71296143187601,0.983980608965523,6.33297555779572,"train",-3.34279882719083,0.936316654544453,6.07108146765414
133,1.68117710797138,0.335815111944924,-4.62322245198718,0.335815111944924,5.29485267587702,-4.43762018095197,1.17583442715907,6.3514379322475,"train",-4.37009225233826,1.03640109279396,6.08236258630784
134,3.94914619477228,0.104075565728175,-4.85496158934277,0.104075565728175,5.06311272079912,-5.16192956385696,0.60223137447923,6.20799077901631,"train",-4.71178242537454,0.597773456864563,6.08883062668474
135,-4.22037672775555,-0.523413790798528,-5.48245054857719,-0.523413790798528,4.43562296698013,-4.48692125782546,0.428231046478442,5.545854004964,"train",-4.47347712406185,0.369516416871594,5.49920246713179
136,-2.598133659092,-1.56767682605215,-6.52671319188407,-1.56767682605215,3.39135953977976,-5.93295597079766,-1.21833526129708,4.5694251936138,"train",-5.89971679949291,-1.19443588370639,4.47290042147562
137,-1.52078081206847,-2.82432315397594,-7.78335912615648,-2.82432315397594,2.1347128182046,-6.7429758486199,-2.15288790879553,3.33760558050947,"train",-6.65563411357049,-2.09235649653153,3.16260032099107
138,-6.81956907390183,-4.17610035049253,-9.13513591968519,-4.17610035049253,0.782935218700136,-9.09559979806426,-3.42146160896857,1.38898061940787,"train",-9.06642743160977,-3.45375356863523,1.53124639005553
139,-0.73573004933341,-5.55490651269409,-10.5139416615946,-5.55490651269409,-0.595871363793627,-9.44879255024146,-4.65892445163908,0.4900951783032,"train",-9.42001335698739,-4.64664636067075,0.42350732568703
140,-11.0089845878816,-6.71818095600254,-11.6772156592836,-6.71818095600254,-1.75914625272147,-11.1656828186074,-6.1100162210452,-0.994394584765485,"train",-11.1354703142944,-6.16524150376047,-1.03262485570255
141,-5.23807382058994,-7.70759535467513,-12.666629579283,-7.70759535467513,-2.7485611300673,-11.3273861998305,-6.85744597915738,-2.09819459987347,"train",-11.1696912499056,-6.82054541875154,-2.20209403864636
142,-11.0611878565014,-8.26112892917863,-13.220162635071,-8.26112892917863,-3.30209522328627,-12.0185679623945,-6.76177482233033,-2.12499980205343,"train",-11.6319641782826,-6.75537641144718,-2.27997059717479
143,-12.7187840316748,-8.416309405141,-13.3753425465517,-8.416309405141,-3.45727626373032,-12.5125001427704,-7.45722735716209,-3.03655012176069,"train",-12.5099860492912,-7.42458327048783,-3.05008619591497
144,-12.1146911374849,-8.08365575837875,-13.0426882856533,-8.08365575837875,-3.12462323110425,-12.3955201412976,-7.46858924518199,-2.04831883184141,"train",-12.042233206991,-7.45440200599041,-1.96496255480118
145,-7.37490638367788,-7.22689592041363,-12.1859277823923,-7.22689592041363,-2.26786405843492,-11.8156051199045,-6.8440975738339,-1.87805107705969,"train",-11.5715511498771,-6.8480869749403,-1.73525693093661
146,-0.546764920926034,-5.82798491551364,-10.7870160623512,-5.82798491551364,-0.868953768676088,-10.4246221890637,-5.45092847356031,-0.328598409375673,"train",-10.3587012593436,-5.41643106416582,-0.407648683987149
147,-6.19676908286928,-3.92604874564804,-8.88507913186866,-3.92604874564804,1.03298164057259,-9.13559533952524,-3.34929523012707,1.22298115814643,"train",-9.05676295704878,-3.29346162465935,1.09660046431635
148,-1.54976844029414,-1.73562556854151,-6.69465515605958,-1.73562556854151,3.22340401897654,-6.59660960700088,-1.51834378343344,3.3832127780445,"train",-6.71467175707942,-1.53031115577816,3.2671879888056
149,-0.823492733081708,0.729031311876899,-4.22999744892247,0.729031311876899,5.68806007267626,-4.93527294521838,0.988595737824533,5.48948183075217,"train",-4.92392230078137,0.982049655499867,5.49476322012048
150,5.98806863573005,3.29289642468382,-1.66613149349309,3.29289642468382,8.25192434286072,-1.86211973468152,3.1446743129211,8.47486645264045,"train",-1.83745946293895,3.08180194300105,8.08225779543646
151,9.36775272043644,5.86833647494046,0.90930940200768,5.86833647494046,10.8273635478732,-0.458594720408047,5.62048309640381,10.8768942580193,"train",-0.269861048555151,5.60195840138126,10.6449765767627
